window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
68,34000,34500,500,0.0,0.6253968253968254,0.6253968253968254,0.6307870370370371,0.8244866017431006,0.6253968253968254,,,0.972,,0.6253968253968254,0.0,,1.0,0.028,0.01846580886623185,False,none,0.06689309902811888,0.0,0,0,False,0.7436186002019403,0.0
69,34500,35000,500,0.0,0.6516494515338368,0.6516494515338368,0.6399154589371981,0.8696512979984736,0.6516494515338368,,,0.98,,0.6516494515338368,0.0,,1.0,0.02,0.01599279782831193,False,none,0.08531420184563052,0.0,0,0,False,0.7436186002019403,0.0
70,35000,35500,500,0.0,0.6455007592262494,0.6455007592262494,0.6663105413105413,0.8397960013714453,0.6455007592262494,,,0.98,,0.6455007592262494,0.0,,1.0,0.02,0.009540873534760233,False,none,0.09640434563365452,0.0,0,0,False,0.7436186002019403,0.0
71,35500,36000,500,0.0,0.8731964809384165,0.727663734115347,0.8640522875816993,0.8954481002706239,0.727663734115347,,,0.986,,0.8731964809384165,0.0,,1.0,0.014,0.01062822532433963,False,none,0.07812575452875249,0.0,0,0,False,0.7436186002019403,0.0
72,36000,36500,500,0.0,0.6557074504442925,0.5464228753702437,0.675,0.8794779466958025,0.6557074504442925,,,0.986,,0.6557074504442925,0.0,,1.0,0.014,0.008117316543174073,False,none,0.09415115208924775,0.0,0,0,False,0.7436186002019403,0.0
73,36500,37000,500,0.0,0.7835190648710071,0.6529325540591725,0.7595744680851062,0.8804097306134843,0.7835190648710071,,,0.986,,0.7835190648710071,0.0,,1.0,0.014,0.0069847618238972784,False,none,0.086407863594489,0.0,0,0,False,0.7436186002019403,0.0
74,37000,37500,500,0.0,0.6436821436821437,0.6436821436821437,0.6355820105820106,0.8637555603861767,0.6436821436821437,,,0.972,,0.6436821436821437,0.0,,1.0,0.028,0.01638311618662361,False,none,0.061909535063041456,0.0,0,0,False,0.7436186002019403,0.0
75,37500,38000,500,0.0,0.6788467166208373,0.6788467166208373,0.6449295961491084,0.8814521988301118,0.6788467166208373,,,0.978,,0.6788467166208373,0.0,,1.0,0.022,0.009255541671346847,False,none,0.05396329143509582,0.0,0,0,False,0.7436186002019403,0.0
76,38000,38500,500,0.0,0.5251552795031055,0.5251552795031055,0.5388888888888889,0.8277441506690482,0.5251552795031055,,,0.954,,0.5251552795031055,0.0,,1.0,0.046,0.025891388898695848,False,none,0.044586010893602084,0.0,0,0,False,0.7436186002019403,0.0
77,38500,39000,500,0.0,0.6200562197597038,0.5167135164664198,0.6297258297258297,0.8230872761605839,0.6200562197597038,,,0.974,,0.6200562197597038,0.0,,1.0,0.026,0.015715800790831604,False,none,0.13991159900693387,0.0,0,0,False,0.7436186002019403,0.0
78,39000,39500,500,0.0,0.6900848902797819,0.6900848902797819,0.6907407407407407,0.8164049109910148,0.6900848902797819,,,0.952,,0.6900848902797819,0.0,,1.0,0.048,0.025253006920192833,False,none,0.09447867673511195,0.0,0,0,False,0.7436186002019403,0.0
79,39500,40000,500,0.0,0.7770048309178744,0.7770048309178744,0.7395833333333334,0.8372517658571387,0.7770048309178744,,,0.972,,0.7770048309178744,0.0,,1.0,0.028,0.01515613943355745,False,none,0.08542389554799913,0.0,0,0,False,0.7436186002019403,0.0
80,40000,40500,500,0.0,0.7345117845117844,0.7345117845117844,0.7583333333333333,0.9263129108724706,0.7345117845117844,,,0.988,,0.7345117845117844,0.0,,1.0,0.012,0.013152291274508626,False,none,0.061061389125119096,0.0,0,0,False,0.7436186002019403,0.0
81,40500,41000,500,0.0,0.5584101888449714,0.5584101888449714,0.6194444444444445,0.8657754329002103,0.5584101888449714,,,0.988,,0.5584101888449714,0.0,,1.0,0.012,0.012374089959064399,False,none,0.077463138287378,0.0,0,0,False,0.7436186002019403,0.0
82,41000,41500,500,0.0,0.9821428571428572,0.6547619047619048,0.9666666666666667,0.951018776838129,0.7857142857142858,,,0.996,,0.9821428571428572,0.0,,1.0,0.004,0.006976490830843414,False,none,0.08079385597202239,0.0,0,0,False,0.7436186002019403,0.0
83,41500,42000,500,0.0,0.6838095238095238,0.5698412698412698,0.6954545454545455,0.8830974652950618,0.6838095238095238,,,0.99,,0.6838095238095238,0.0,,1.0,0.01,0.006069119410789344,False,none,0.0726809044312093,0.0,0,0,False,0.7436186002019403,0.0
84,42000,42500,500,0.0,0.7554367201426024,0.7554367201426024,0.7962962962962963,0.9191363036333602,0.7554367201426024,,,0.994,,0.7554367201426024,0.0,,1.0,0.006,0.005741746109251893,False,none,0.08521325782652525,0.0,0,0,False,0.7436186002019403,0.0
85,42500,43000,500,0.0,0.7326375184916888,0.7326375184916888,0.7163090128755365,0.9392430604261677,0.7326375184916888,,,0.992,,0.7326375184916888,0.0,,1.0,0.008,0.006860644479705606,False,none,0.06780247501492793,0.0,0,0,False,0.7436186002019403,0.0
86,43000,43500,500,0.0,0.7897197886246697,0.7897197886246697,0.8285714285714286,0.8710009282388167,0.7897197886246697,,,0.98,,0.7897197886246697,0.0,,1.0,0.02,0.014260419039024731,False,none,0.07132159377072857,0.0,0,0,False,0.7436186002019403,0.0
87,43500,44000,500,0.0,0.762880875822998,0.6357340631858317,0.7910423227106689,0.8750771528481642,0.762880875822998,,,0.984,,0.762880875822998,0.0,,1.0,0.016,0.011243547410292898,False,none,0.07461673829362718,0.0,0,0,False,0.7436186002019403,0.0
88,44000,44500,500,0.0,0.8157671957671957,0.679805996472663,0.7913419913419915,0.9035500636801584,0.8157671957671957,,,0.986,,0.8157671957671957,0.0,,1.0,0.014,0.01264017186225578,False,none,0.06957715893352677,0.0,0,0,False,0.7436186002019403,0.0
89,44500,45000,500,0.0,0.7078571428571429,0.7078571428571429,0.7129546081158984,0.8961646941708336,0.7078571428571429,,,0.976,,0.7078571428571429,0.0,,1.0,0.024,0.023035802131470398,False,none,0.08063453708168128,0.0,0,0,False,0.7436186002019403,0.0
90,45000,45500,500,0.0,0.5745852187028658,0.5745852187028658,0.5803862803862804,0.8434185816123304,0.5745852187028658,,,0.964,,0.5745852187028658,0.0,,1.0,0.036,0.05873364729177201,False,none,0.15845715206670533,0.0,0,0,False,0.7436186002019403,0.0
91,45500,46000,500,0.0,0.7798982561694426,0.7798982561694426,0.7899619415273552,0.8696466898897063,0.7798982561694426,,,0.972,,0.7798982561694426,0.0,,1.0,0.028,0.029175711215191368,False,none,0.059274779884833304,0.0,0,0,False,0.7436186002019403,0.0
92,46000,46500,500,0.0,0.8249886071565286,0.8249886071565286,0.8451659451659451,0.8931052197868246,0.8249886071565286,,,0.984,,0.8249886071565286,0.0,,1.0,0.016,0.01812070173113372,False,none,0.05811040434918713,0.0,0,0,False,0.7436186002019403,0.0
93,46500,47000,500,0.0,0.831694216229426,0.831694216229426,0.8326118326118327,0.9059631407917573,0.831694216229426,,,0.986,,0.831694216229426,0.0,,1.0,0.014,0.02093080378167004,False,none,0.061268132693241155,0.0,0,0,False,0.7436186002019403,0.0
94,47000,47500,500,0.0,0.7661616161616162,0.7661616161616162,0.763888888888889,0.8927792963704151,0.7661616161616162,,,0.986,,0.7661616161616162,0.0,,1.0,0.014,0.02306607227221486,False,none,0.06917843531100798,0.0,0,0,False,0.7436186002019403,0.0
95,47500,48000,500,0.0,0.6280193236714976,0.6280193236714976,0.6812399070463586,0.7677448978390399,0.6280193236714976,,,0.942,,0.6280193236714976,0.0,,1.0,0.058,0.05540373559603396,False,none,0.10562609027936136,0.0,0,0,False,0.7436186002019403,0.0
96,48000,48500,500,0.0,0.7750140056022409,0.6458450046685341,0.8265172735760971,0.8677238721261045,0.7750140056022409,,,0.976,,0.7750140056022409,0.0,,1.0,0.024,0.04988576545385058,False,none,0.10573882915241513,0.0,0,0,False,0.7436186002019403,0.0
97,48500,49000,500,0.0,0.7866666666666666,0.6555555555555556,0.8142857142857143,0.9187575335296826,0.6555555555555556,,,0.988,,0.7866666666666666,0.0,,1.0,0.012,0.04404517344849594,False,none,0.12388648499656477,0.0,0,0,False,0.7436186002019403,0.0
98,49000,49500,500,0.0,0.8154458239081562,0.8154458239081562,0.7893264143264144,0.904303858327012,0.8154458239081562,,,0.988,,0.8154458239081562,0.0,,1.0,0.012,0.029565324279930527,False,none,0.08992604297235259,0.0,0,0,False,0.7436186002019403,0.0
99,49500,50000,500,0.0,0.6629283848846093,0.6629283848846093,0.7419103313840155,0.8299235823287318,0.6629283848846093,,,0.966,,0.6629283848846093,0.0,,1.0,0.034,0.02282777014221902,False,none,0.08970838729868268,0.0,0,0,False,0.7436186002019403,0.0
100,50000,50500,500,0.0,0.533325334795923,0.533325334795923,0.5404761904761904,0.740591752317912,0.533325334795923,,,0.932,,0.533325334795923,0.0,,1.0,0.068,0.026316895839743025,False,none,0.11441036604944074,0.0,0,0,False,0.7436186002019403,0.0
101,50500,51000,500,0.0,0.7603174603174603,0.6335978835978836,0.7406746031746032,0.824590304227557,0.6335978835978836,,,0.974,,0.7603174603174603,0.0,,1.0,0.026,0.020197324505886877,False,none,0.12176735190141008,0.0,0,0,False,0.7436186002019403,0.0
102,51000,51500,500,0.0,0.8997879109225874,0.7498232591021562,0.9108583224684921,0.9272840196501574,0.8997879109225874,,,0.992,,0.8997879109225874,0.0,,1.0,0.008,0.019742296502530426,False,none,0.06765993786421051,0.0,0,0,False,0.7436186002019403,0.0
103,51500,52000,500,0.0,0.6471693434353075,0.6471693434353075,0.6981670929241263,0.8447862988134585,0.6471693434353075,,,0.976,,0.6471693434353075,0.0,,1.0,0.024,0.017445621793345065,False,none,0.07203124375636628,0.0,0,0,False,0.7436186002019403,0.0
104,52000,52500,500,0.0,0.9076414173865448,0.9076414173865448,0.8863636363636364,0.9605166705598169,0.9076414173865448,,,0.994,,0.9076414173865448,0.0,,1.0,0.006,0.035162897167723535,False,none,0.08004743435543912,0.0,0,0,False,0.7436186002019403,0.0
