window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
74,37000,37500,500,0.0,0.3544903112147974,0.3544903112147974,0.3966292134831461,0.523368199364336,0.3544903112147974,,,0.898,,0.3544903112147974,0.0,,1.0,0.102,0.5803336392978334,False,latched,0.15609886722635305,0.0,0,50,False,0.34501515434855534,0.0
75,37500,38000,500,0.0,0.25004124521032733,0.25004124521032733,0.2979158375499839,0.4700453320485422,0.25004124521032733,,,0.89,,0.25004124521032733,0.0,,1.0,0.11,0.534168403652826,False,latched,0.17398689904007195,0.0,0,50,False,0.34501515434855534,0.0
76,38000,38500,500,0.0,0.3044509359726751,0.3044509359726751,0.4872128781964848,0.5639037719013831,0.3044509359726751,,,0.878,,0.3044509359726751,0.0,,1.0,0.122,0.5181875301139571,False,latched,0.230127534750789,0.0,0,50,False,0.34501515434855534,0.0
77,38500,39000,500,0.0,0.4245729241713237,0.35381077014276974,0.4336940836940837,0.5371620506234833,0.35381077014276974,,,0.91,,0.4245729241713237,0.0,,1.0,0.09,0.5640430142888729,False,latched,0.22879772268235973,0.0,0,50,False,0.34501515434855534,0.0
78,39000,39500,500,0.0,0.3233371272041428,0.3233371272041428,0.3424803591470258,0.5404800823658926,0.3233371272041428,,,0.87,,0.3233371272041428,0.0,,1.0,0.13,0.513813617575336,False,latched,0.25742895707057856,0.0,0,50,False,0.34501515434855534,0.0
79,39500,40000,500,0.0,0.26091252046409,0.26091252046409,0.3013354700854701,0.44580349906743116,0.26091252046409,,,0.886,,0.26091252046409,0.0,,1.0,0.114,0.5458150495783057,False,latched,0.15753180148607396,0.0,0,50,False,0.34501515434855534,0.0
80,40000,40500,500,0.0,0.27718078381795197,0.27718078381795197,0.35395696571845364,0.5317589229738138,0.27718078381795197,,,0.914,,0.27718078381795197,0.0,,1.0,0.086,0.5383090050029232,False,latched,0.15295452050677502,0.0,0,50,False,0.34501515434855534,0.0
81,40500,41000,500,0.0,0.4260037348272643,0.4260037348272643,0.5253319357092942,0.5510377956056239,0.4260037348272643,,,0.958,,0.4260037348272643,0.0,,1.0,0.042,0.5940717317755225,False,latched,0.11175270741000931,0.0,0,50,False,0.34501515434855534,0.0
82,41000,41500,500,0.0,0.34287222808870116,0.22858148539246745,0.39008350730688934,0.2822207661156883,0.22858148539246745,,,0.926,,0.34287222808870116,0.0,,1.0,0.074,0.5510664928250577,False,latched,0.09064599165964148,0.0,0,50,False,0.34501515434855534,0.0
83,41500,42000,500,0.0,0.2641456582633053,0.22012138188608776,0.34665271966527195,0.4247654593342799,0.22012138188608776,,,0.946,,0.2641456582633053,0.0,,1.0,0.054,0.587156690382852,False,latched,0.08037453991381176,0.0,0,50,False,0.34501515434855534,0.0
84,42000,42500,500,0.0,0.3996088657105606,0.3996088657105606,0.4464271964271964,0.4340107450545141,0.3996088657105606,,,0.936,,0.3996088657105606,0.0,,1.0,0.064,0.6013280110855656,False,latched,0.0823424181931934,0.0,0,50,False,0.34501515434855534,0.0
85,42500,43000,500,0.0,0.3002976982448235,0.3002976982448235,0.3678469241773963,0.4170183476389574,0.3002976982448235,,,0.912,,0.3002976982448235,0.0,,1.0,0.088,0.5801093106774238,False,latched,0.09868976489762896,0.0,0,50,False,0.34501515434855534,0.0
86,43000,43500,500,0.0,0.420209588655901,0.420209588655901,0.45591658885776526,0.49226366785259257,0.420209588655901,,,0.924,,0.420209588655901,0.0,,1.0,0.076,0.5857893288094758,False,latched,0.18303076946630434,0.0,0,50,False,0.34501515434855534,0.0
87,43500,44000,500,0.0,0.4482141709042405,0.37351180908686704,0.4881116429441155,0.49655443916691056,0.37351180908686704,,,0.92,,0.4482141709042405,0.0,,1.0,0.08,0.5824545837473388,False,latched,0.11946852145643906,0.0,0,50,False,0.34501515434855534,0.0
