window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
19,9500,10000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0022652126929936234,False,none,0.10661041027253408,0.0,0,0,False,0.5482764939522271,0.0
20,10000,10500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0049295718110741234,False,none,0.12906078675211638,0.0,0,0,False,0.5482764939522271,0.0
21,10500,11000,500,0.0,0.9979959919839679,0.16633266533066132,0.996,,0.33266533066132264,,,0.996,,0.9979959919839679,0.0,,1.0,0.004,0.006139713962512228,False,none,0.11179386022695338,0.0,0,0,False,0.5482764939522271,0.0
22,11000,11500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.008258560858680838,False,none,0.12375721761044875,0.0,0,0,False,0.5482764939522271,0.0
23,11500,12000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0045769901923886965,False,none,0.1005332695765034,0.0,0,0,False,0.5482764939522271,0.0
24,12000,12500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.003451007956621709,False,none,0.10773845371911432,0.0,0,0,False,0.5482764939522271,0.0
25,12500,13000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0023864620795733815,False,none,0.1719314120112659,0.0,0,0,False,0.5482764939522271,0.0
26,13000,13500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0028325922317972395,False,none,0.11015288656813528,0.0,0,0,False,0.5482764939522271,0.0
27,13500,14000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0027371877980466803,False,none,0.09453444563877829,0.0,0,0,False,0.5482764939522271,0.0
28,14000,14500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0031157534120917715,False,none,0.08908981982683262,0.0,0,0,False,0.5482764939522271,0.0
29,14500,15000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.004300233115267679,False,none,0.11439246461834769,0.0,0,0,False,0.5482764939522271,0.0
30,15000,15500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.008184888913009579,False,none,0.11710386346394432,0.0,0,0,False,0.5482764939522271,0.0
31,15500,16000,500,0.0,0.998998998998999,0.16649983316649983,0.998,,0.4994994994994995,,,0.998,,0.998998998998999,0.0,,1.0,0.002,0.005448127432248485,False,none,0.11612159650579981,0.0,0,0,False,0.5482764939522271,0.0
32,16000,16500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.002443257537142986,False,none,0.12287089077588585,0.0,0,0,False,0.5482764939522271,0.0
33,16500,17000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.0036514836245041104,False,none,0.08927548706807559,0.0,0,0,False,0.5482764939522271,0.0
34,17000,17500,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.003906685355066051,False,none,0.09234448632015943,0.0,0,0,False,0.5482764939522271,0.0
35,17500,18000,500,0.0,1.0,0.16666666666666666,1.0,,1.0,,,1.0,,1.0,0.0,,1.0,0.0,0.002145907285335147,False,none,0.10272073326565771,0.0,0,0,False,0.5482764939522271,0.0
